respondent_id,xyz_vaccine,seasonal_vaccine
34593,0.269798477,0.276707613
34594,0.622710666,0.718633455
34595,0.818148257,0.641810591
34596,0.479516784,0.316040883
34597,0.812451694,0.558228543
34598,0.773383449,0.845217117
34599,0.450051794,0.206474092
34600,0.71677815,0.295248522
34601,0.79985192,0.502236642
34602,0.920291282,0.73665558
34603,0.913450516,0.92864999
34604,0.95529808,0.572942876
34605,0.860876093,0.544017967
34606,0.892788627,0.653170174
34607,0.747891491,0.286045484
34608,0.531533672,0.149921279
34609,0.942776682,0.527918313
34610,0.984680946,0.976492717
34611,0.880908833,0.77479043
34612,0.922370221,0.971603997
34613,0.876607073,0.811869801
34614,0.37790917,0.132659552
34615,0.939074512,0.865252419
34616,0.79372672,0.51299005
34617,0.972010156,0.963896846
34618,0.865227989,0.417355982
34619,0.854409179,0.831475497
34620,0.729196588,0.633903736
34621,0.79372672,0.415734441
34622,0.892788627,0.653170174
34623,0.172079408,0.163892068
34624,0.531533672,0.458571353
34625,0.503717269,0.189827078
34626,0.406139065,0.213599942
34627,0.891909905,0.972677758
34628,0.867018433,0.237885495
34629,0.988149546,0.920257873
34630,0.935489251,0.84452528
34631,0.968720248,0.257043983
34632,0.92932593,0.819354141
34633,0.630349617,0.611729517
34634,0.899000884,0.699849016
34635,0.892788627,0.859343246
34636,0.326530484,0.295308829
34637,0.920291282,0.805485502
34638,0.406139065,0.155035353
34639,0.920291282,0.859750507
34640,0.921137107,0.538208258
34641,0.818148257,0.853218894
34642,0.97920455,0.370127291
34643,0.302212794,0.267862844
34644,0.79985192,0.598982528
34645,0.920291282,0.805485502
34646,0.92932593,0.819354141
34647,0.227060051,0.500549937
34648,0.920291282,0.560722818
34649,0.974125547,0.839494618
34650,0.5608925,0.316770535
34651,0.320614891,0.697718848
34652,0.769569328,0.415716265
34653,0.450051794,0.149491859
34654,0.747891491,0.286045484
34655,0.819865813,0.781909416
34656,0.892788627,0.653170174
34657,0.722586669,0.143039699
34658,0.984777222,0.88275378
34659,0.863208971,0.621434222
34660,0.850804623,0.373872138
34661,0.919625711,0.718291569
34662,0.76151428,0.601901806
34663,0.406139065,0.155035353
34664,0.887722884,0.374662168
34665,0.934786458,0.898031102
34666,0.892788627,0.736000631
34667,0.892788627,0.736000631
34668,0.850804623,0.214130964
34669,0.916590046,0.68360021
34670,0.503717269,0.339264727
34671,0.936957362,0.215317472
34672,0.82876204,0.373133064
34673,0.470083144,0.245773544
34674,0.943392778,0.906214555
34675,0.172079408,0.039215697
34676,0.477261298,0.161211299
34677,0.818148257,0.641810591
34678,0.878878683,0.041535646
34679,0.406139065,0.155035353
34680,0.754957558,0.277340194
34681,0.964789281,0.926103155
34682,0.36090016,0.502236642
34683,0.37790917,0.184618483
34684,0.892788627,0.736000631
34685,0.79985192,0.502236642
34686,0.886562816,0.396205049
34687,0.769569328,0.324610283
34688,0.95529808,0.572942876
34689,0.477234195,0.897276369
34690,0.470083144,0.325413925
34691,0.923476355,0.515571761
34692,0.247102113,0.089504631
34693,0.836316966,0.934970789
34694,0.865227989,0.514656785
34695,0.931932501,0.783356261
34696,0.888359431,0.068342403
34697,0.904617495,0.869991683
34698,0.323987585,0.501447039
34699,0.978284456,0.695711869
34700,0.79985192,0.598982528
34701,0.96053501,0.685073832
34702,0.964789281,0.794370354
34703,0.92932593,0.908590034
34704,0.887722884,0.288116758
34705,0.817011223,0.090055983
34706,0.538696279,0.13343778
34707,0.973088054,0.934970789
34708,0.926010485,0.702954332
34709,0.973088054,0.867739387
34710,0.949397608,0.974096006
34711,0.450051794,0.149491859
34712,0.692335786,0.273453282
34713,0.921137107,0.790836331
34714,0.814674992,0.874572004
34715,0.931932501,0.783356261
34716,0.879687902,0.537351112
34717,0.955790278,0.55055261
34718,0.892788627,0.859343246
34719,0.976025446,0.359715024
34720,0.79985192,0.502236642
34721,0.96053501,0.826604324
34722,0.936032595,0.856306555
34723,0.913450516,0.950659712
34724,0.269798477,0.148626591
34725,0.558665092,0.115255217
34726,0.865227989,0.699139913
34727,0.954470504,0.075066315
34728,0.931932501,0.429524881
34729,0.247102113,0.089504631
34730,0.892788627,0.859343246
34731,0.904617495,0.908309469
34732,0.892788627,0.653170174
34733,0.796758793,0.057525978
34734,0.863208971,0.525816875
34735,0.889252735,0.149921279
34736,0.986423891,0.075664196
34737,0.92932593,0.67423803
34738,0.973088054,0.955124921
34739,0.976022903,0.974225175
34740,0.956511651,0.719654779
34741,0.978284456,0.771930013
34742,0.902946979,0.374712537
34743,0.892788627,0.859343246
34744,0.892788627,0.653170174
34745,0.988058657,0.857797316
34746,0.92932593,0.67423803
34747,0.79985192,0.765987093
34748,0.247102113,0.177243349
34749,0.892788627,0.859343246
34750,0.943604043,0.327639447
34751,0.630349617,0.326896738
34752,0.615786661,0.204773681
34753,0.708740258,0.115944994
34754,0.990924686,0.911069051
34755,0.747891491,0.212997796
34756,0.352220919,0.51299005
34757,0.865227989,0.610859079
34758,0.880908833,0.417374179
34759,0.880908833,0.77479043
34760,0.379703139,0.558228543
34761,0.98278717,0.940480757
34762,0.699033669,0.177243349
34763,0.769569328,0.697718848
34764,0.978284456,0.83362261
34765,0.863208971,0.621434222
34766,0.817011223,0.178229377
34767,0.865227989,0.514656785
34768,0.37790917,0.093644468
34769,0.777319794,0.213033836
34770,0.920291282,0.560722818
34771,0.834064378,0.106125058
34772,0.678971172,0.58656061
34773,0.79985192,0.405322986
34774,0.677432615,0.215317472
34775,0.949519877,0.814887969
34776,0.831471132,0.907746016
34777,0.96053501,0.875885496
34778,0.446233036,0.469199067
34779,0.892788627,0.804956412
34780,0.769569328,0.697718848
34781,0.811287258,0.065240606
34782,0.922370221,0.971603997
34783,0.939074512,0.572117263
34784,0.904617495,0.81885429
34785,0.880908833,0.699155653
34786,0.298596758,0.361583819
34787,0.966135569,0.584255365
34788,0.645734478,0.111273134
34789,0.990769632,0.340620775
34790,0.247102113,0.241796377
34791,0.95529808,0.865645246
34792,0.892788627,0.859343246
34793,0.191407303,0.241178461
34794,0.956511651,0.634244405
34795,0.819865813,0.524975692
34796,0.909588264,0.123622483
34797,0.874358669,0.66283505
34798,0.535815664,0.102273497
34799,0.890550239,0.879930789
34800,0.955790278,0.55055261
34801,0.584587168,0.258174194
34802,0.615786661,0.552901725
34803,0.666540485,0.174875979
34804,0.567971075,0.155921248
34805,0.729196588,0.539100001
34806,0.722586669,0.267820685
34807,0.722586669,0.198135487
34808,0.703059789,0.619050471
34809,0.812451694,0.803894961
34810,0.247102113,0.177243349
34811,0.968720248,0.257043983
34812,0.822392943,0.416535893
34813,0.975342382,0.820609564
34814,0.975342382,0.676103289
34815,0.812451694,0.803894961
34816,0.890250515,0.72658109
34817,0.97629257,0.958869257
34818,0.850804623,0.566827961
34819,0.966135569,0.87095062
34820,0.892788627,0.859343246
34821,0.990626335,0.918158295
34822,0.876607073,0.663212683
34823,0.769569328,0.512971355
34824,0.892788627,0.859343246
34825,0.92932593,0.753932519
34826,0.92932593,0.870372764
34827,0.847112723,0.406136366
34828,0.972010156,0.924144795
34829,0.347850341,0.122530218
34830,0.630349617,0.418247044
34831,0.881312597,0.336041003
34832,0.892788627,0.559891727
34833,0.893892646,0.847984691
34834,0.892788627,0.859343246
34835,0.874090449,0.353587548
34836,0.928053738,0.111273134
34837,0.776209618,0.405304949
34838,0.964393539,0.902647984
34839,0.935489251,0.785836787
34840,0.922377999,0.337122124
34841,0.892788627,0.804956412
34842,0.991664951,0.952205374
34843,0.827851533,0.689291021
34844,0.699033669,0.089504631
34845,0.865227989,0.610859079
34846,0.83353024,0.26914577
34847,0.356481151,0.057525978
34848,0.978284456,0.83362261
34849,0.670982254,0.039342998
34850,0.320614891,0.697718848
34851,0.942776682,0.623415397
34852,0.909471827,0.417783552
34853,0.84873691,0.685847511
34854,0.928053738,0.375503278
34855,0.754957558,0.277340194
34856,0.466590681,0.243656589
34857,0.98278717,0.959002096
34858,0.892788627,0.736000631
34859,0.926800448,0.683616395
34860,0.470083144,0.416606329
34861,0.95529808,0.572942876
34862,0.794738885,0.948855245
34863,0.964789281,0.926103155
34864,0.247102113,0.177243349
34865,0.747891491,0.286045484
34866,0.172079408,0.039215697
34867,0.819865813,0.841457019
34868,0.320614891,0.415716265
34869,0.880095243,0.450724987
34870,0.985278278,0.823262344
34871,0.989338145,0.823752649
34872,0.584587168,0.340021341
34873,0.892788627,0.859343246
34874,0.769569328,0.415716265
34875,0.70276108,0.419068083
34876,0.623481037,0.137071807
34877,0.810305101,0.278016815
34878,0.817011223,0.062665311
34879,0.92932593,0.67423803
34880,0.818148257,0.726216815
34881,0.615786661,0.204773681
34882,0.951836666,0.894037385
34883,0.865227989,0.699139913
34884,0.849327851,0.589012691
34885,0.406139065,0.155035353
34886,0.538696279,0.094218682
34887,0.913450516,0.897876863
34888,0.790563718,0.171305361
34889,0.726115057,0.982353149
34890,0.984680946,0.965589472
34891,0.936032595,0.950817706
34892,0.172079408,0.056979738
34893,0.892788627,0.859343246
34894,0.960093431,0.839257589
34895,0.406139065,0.155035353
34896,0.969581036,0.231996922
34897,0.302212794,0.267862844
34898,0.83353024,0.14386872
34899,0.538696279,0.094218682
34900,0.86729943,0.624157832
34901,0.92932593,0.753932519
34902,0.972430121,0.645375524
34903,0.904617495,0.81885429
34904,0.892788627,0.859343246
34905,0.892788627,0.736000631
34906,0.892788627,0.559891727
34907,0.96053501,0.763049058
34908,0.920291282,0.805485502
34909,0.892788627,0.804956412
34910,0.406139065,0.155035353
34911,0.174833573,0.686409829
34912,0.893892646,0.847984691
34913,0.68533836,0.812652318
34914,0.91689253,0.098253664
34915,0.921137107,0.84841904
34916,0.889252735,0.278752713
34917,0.731365764,0.122167979
34918,0.865227989,0.699139913
34919,0.709829982,0.500603683
34920,0.172079408,0.116929853
34921,0.587051462,0.172746822
34922,0.938408206,0.762425027
34923,0.850804623,0.469199067
34924,0.713999078,0.367771028
34925,0.986901632,0.975445912
34926,0.867018433,0.316040883
34927,0.847940069,0.155045156
34928,0.895513597,0.428680146
34929,0.938630607,0.508507714
34930,0.776209618,0.315249572
34931,0.887722884,0.374662168
34932,0.911155715,0.418194736
34933,0.70276108,0.327639447
34934,0.92932593,0.908590034
34935,0.883896483,0.297021279
34936,0.754957558,0.456824773
34937,0.92932593,0.908590034
34938,0.699033669,0.062270178
34939,0.865227989,0.699139913
34940,0.415913985,0.089923697
34941,0.946104841,0.912371277
34942,0.295372892,0.372294099
34943,0.939074512,0.572117263
34944,0.872456273,0.818353363
34945,0.769569328,0.697718848
34946,0.727186351,0.742653201
34947,0.892788627,0.736000631
34948,0.773383449,0.845217117
34949,0.951836666,0.850735382
34950,0.930447701,0.745543119
34951,0.892788627,0.559891727
34952,0.811287258,0.065240606
34953,0.678971172,0.392981547
34954,0.496798535,0.043282692
34955,0.951302694,0.861921872
34956,0.172079408,0.116929853
34957,0.769569328,0.609254082
34958,0.747891491,0.212997796
34959,0.939132211,0.911069051
34960,0.923476355,0.24702635
34961,0.913459104,0.297726134
34962,0.304661811,0.184111204
34963,0.945116846,0.115944994
34964,0.96053501,0.912640608
34965,0.926010485,0.838345322
34966,0.938630607,0.770454009
34967,0.812451694,0.858525755
34968,0.769569328,0.609254082
34969,0.919625711,0.537788146
34970,0.919625711,0.632677862
34971,0.730106031,0.341537017
34972,0.880908833,0.699155653
34973,0.599907059,0.764168136
34974,0.630349617,0.418247044
34975,0.949397608,0.982353149
34976,0.980442939,0.816409711
34977,0.722586669,0.444937681
34978,0.917471624,0.571291248
34979,0.892788627,0.859343246
34980,0.269798477,0.148626591
34981,0.968720248,0.257043983
34982,0.302212794,0.143066053
34983,0.938630607,0.770454009
34984,0.536171414,0.204224893
34985,0.769569328,0.324610283
34986,0.727186351,0.863464273
34987,0.980442939,0.906934894
34988,0.853848295,0.349165327
34989,0.904617495,0.81885429
34990,0.874090449,0.269809863
34991,0.482409282,0.480402676
34992,0.927795955,0.150539373
34993,0.769569328,0.324610283
34994,0.723358638,0.105486731
34995,0.887722884,0.288116758
34996,0.247102113,0.062270178
34997,0.700635169,0.795929654
34998,0.470083144,0.513886507
34999,0.816799573,0.33486427
35000,0.986525609,0.597103925
35001,0.92932593,0.67423803
35002,0.943604043,0.24765436
35003,0.752807708,0.576912904
35004,0.904617495,0.908309469
35005,0.916590046,0.68360021
35006,0.818148257,0.547593102
35007,0.973088054,0.815903544
35008,0.904617495,0.673496649
35009,0.902946979,0.155921248
35010,0.861835041,0.642585739
35011,0.776209618,0.688568074
35012,0.320614891,0.324610283
35013,0.96053501,0.685073832
35014,0.892788627,0.804956412
35015,0.694798343,0.622691183
35016,0.911155715,0.775378517
35017,0.247102113,0.127036684
35018,0.960093431,0.919625986
35019,0.883896483,0.222042404
35020,0.172079408,0.039215697
35021,0.892788627,0.804956412
35022,0.986525609,0.876807117
35023,0.818148257,0.726216815
35024,0.683668479,0.832459208
35025,0.92932593,0.870372764
35026,0.892788627,0.859343246
35027,0.810305101,0.555402122
35028,0.584587168,0.190346431
35029,0.584587168,0.340021341
35030,0.729196588,0.441380605
35031,0.880908833,0.77479043
35032,0.865227989,0.514656785
35033,0.643407659,0.403679775
35034,0.959647119,0.722945067
35035,0.880908833,0.417374179
35036,0.827851533,0.599774603
35037,0.899000884,0.515499378
35038,0.818148257,0.853218894
35039,0.386843392,0.243035442
35040,0.949397608,0.974096006
35041,0.892788627,0.804956412
35042,0.892788627,0.736000631
35043,0.892788627,0.653170174
35044,0.939734073,0.798407807
35045,0.98278717,0.97193193
35046,0.399213686,0.502290386
35047,0.184654439,0.27599
35048,0.889113301,0.570464835
35049,0.917471624,0.571291248
35050,0.92932593,0.870372764
35051,0.917471624,0.663605253
35052,0.920291282,0.73665558
35053,0.919730241,0.094506971
35054,0.920291282,0.859750507
35055,0.79372672,0.697734631
35056,0.921210368,0.899293151
35057,0.96053501,0.912640608
35058,0.470083144,0.610125819
35059,0.887712056,0.925513838
35060,0.920291282,0.805485502
35061,0.79985192,0.765987093
35062,0.852754071,0.206474092
35063,0.92932593,0.908590034
35064,0.847112723,0.689307047
35065,0.652617576,0.197600068
35066,0.865227989,0.610859079
35067,0.973088054,0.867739387
35068,0.754957558,0.554568961
35069,0.95529808,0.865645246
35070,0.503717269,0.189827078
35071,0.630349617,0.611729517
35072,0.531533672,0.149921279
35073,0.619984589,0.653933994
35074,0.36090016,0.688584121
35075,0.892788627,0.653170174
35076,0.892788627,0.653170174
35077,0.982590061,0.945373245
35078,0.563744198,0.297419237
35079,0.406139065,0.286778886
35080,0.848241408,0.585074543
35081,0.847243346,0.521781138
35082,0.988149546,0.920257873
35083,0.79985192,0.765987093
35084,0.418111444,0.09779995
35085,0.945116846,0.115944994
35086,0.890550239,0.879930789
35087,0.945116846,0.298476964
35088,0.763048164,0.062467453
35089,0.892788627,0.859343246
35090,0.609218218,0.068557509
35091,0.94754889,0.947128802
35092,0.887722884,0.288116758
35093,0.964789281,0.794370354
35094,0.86259564,0.245773544
35095,0.643407659,0.403679775
35096,0.964923661,0.163054518
35097,0.356481151,0.039598791
35098,0.737096153,0.298492633
35099,0.892788627,0.804956412
35100,0.912538749,0.238764387
35101,0.863208971,0.525816875
35102,0.92932593,0.819354141
35103,0.926010485,0.884754794
35104,0.892056711,0.065653268
35105,0.903613032,0.693175508
35106,0.95529808,0.572942876
35107,0.896592807,0.316374528
35108,0.880908833,0.699155653
35109,0.388653275,0.797023333
35110,0.660110453,0.63312051
35111,0.434403721,0.039727285
35112,0.900394307,0.238497627
35113,0.850804623,0.566827961
35114,0.247102113,0.062270178
35115,0.722586669,0.143039699
35116,0.98278717,0.940480757
35117,0.916590046,0.761813445
35118,0.811287258,0.132659552
35119,0.955790278,0.728586986
35120,0.943392778,0.934658095
35121,0.386843392,0.090055983
35122,0.92932593,0.908590034
35123,0.630349617,0.611729517
35124,0.754957558,0.36229595
35125,0.886562816,0.307127382
35126,0.892788627,0.653170174
35127,0.981273328,0.628516828
35128,0.924291163,0.230498288
35129,0.860755212,0.427854145
35130,0.892788627,0.859343246
35131,0.956511651,0.539464797
35132,0.615786661,0.204773681
35133,0.812451694,0.858525755
35134,0.730304795,0.203241905
35135,0.540590244,0.859343246
35136,0.538696279,0.094218682
35137,0.244952793,0.258862046
35138,0.936032595,0.928873189
35139,0.911155715,0.611678454
35140,0.880908833,0.610876867
35141,0.968720248,0.257043983
35142,0.966135569,0.675364109
35143,0.892788627,0.653170174
35144,0.863208971,0.782484132
35145,0.850804623,0.214130964
35146,0.907073107,0.54886404
35147,0.973088054,0.906649771
35148,0.936032595,0.898185772
35149,0.850804623,0.566827961
35150,0.776209618,0.598964554
35151,0.82876204,0.110276252
35152,0.921137107,0.84841904
35153,0.927795955,0.459773703
35154,0.769569328,0.415716265
35155,0.988059938,0.164218497
35156,0.446206191,0.893221832
35157,0.79985192,0.502236642
35158,0.876607073,0.904371326
35159,0.920291282,0.805485502
35160,0.918870656,0.071682826
35161,0.991664951,0.952205374
35162,0.615786661,0.27599
35163,0.931932501,0.709519706
35164,0.866855196,0.776769705
35165,0.450051794,0.278074991
35166,0.951302694,0.93187831
35167,0.946104841,0.762438581
35168,0.769569328,0.697718848
35169,0.972079394,0.956933349
35170,0.747891491,0.286045484
35171,0.234916889,0.360805456
35172,0.865227989,0.514656785
35173,0.891238916,0.249256415
35174,0.966135569,0.820112424
35175,0.92932593,0.67423803
35176,0.942776682,0.710199084
35177,0.892788627,0.804956412
35178,0.892788627,0.859343246
35179,0.615786661,0.204773681
35180,0.850804623,0.214130964
35181,0.975342382,0.585074543
35182,0.959196027,0.902641408
35183,0.277827123,0.085932753
35184,0.984680946,0.927561057
35185,0.769569328,0.697718848
35186,0.82876204,0.110276252
35187,0.860755212,0.427854145
35188,0.269798477,0.205358644
35189,0.406139065,0.286778886
35190,0.892788627,0.736000631
35191,0.936032595,0.950817706
35192,0.923476355,0.326896738
35193,0.887712056,0.85007305
35194,0.980442939,0.955269289
35195,0.818148257,0.726216815
35196,0.630349617,0.418247044
35197,0.810305101,0.278016815
35198,0.892788627,0.559891727
35199,0.892788627,0.859343246
35200,0.860924727,0.062863754
35201,0.92932593,0.819354141
35202,0.96439727,0.23195862
35203,0.949035344,0.063366663
35204,0.769569328,0.512971355
35205,0.36090016,0.765987093
35206,0.652617576,0.267159697
35207,0.406139065,0.286778886
35208,0.826543982,0.855047523
35209,0.945510961,0.703658256
35210,0.896592807,0.316374528
35211,0.769569328,0.512971355
35212,0.536171414,0.275316431
35213,0.965881668,0.520939317
35214,0.917471624,0.864858622
35215,0.92932593,0.908590034
35216,0.949956534,0.430351681
35217,0.892788627,0.559891727
35218,0.911155715,0.775378517
35219,0.892788627,0.559891727
35220,0.975342382,0.871329306
35221,0.893892646,0.537369715
35222,0.921210368,0.802949794
35223,0.626197155,0.062073485
35224,0.973088054,0.815903544
35225,0.247102113,0.089504631
35226,0.92932593,0.753932519
35227,0.920291282,0.653933994
35228,0.813393579,0.872779124
35229,0.769569328,0.609254082
35230,0.939074512,0.865252419
35231,0.615786661,0.36073862
35232,0.818148257,0.726216815
35233,0.74242394,0.404510125
35234,0.818148257,0.853218894
35235,0.863208971,0.70846096
35236,0.978885538,0.983945232
35237,0.98278717,0.87820384
35238,0.954971384,0.26246585
35239,0.986214067,0.795743962
35240,0.938636865,0.098552956
35241,0.991664951,0.967205442
35242,0.920291282,0.805485502
35243,0.567971075,0.110939967
35244,0.776209618,0.598964554
35245,0.769569328,0.324610283
35246,0.920291282,0.73665558
35247,0.920291282,0.653933994
35248,0.406139065,0.373133064
35249,0.852754071,0.278074991
35250,0.892788627,0.736000631
35251,0.96053501,0.763049058
35252,0.95529808,0.813165378
35253,0.184654439,0.552901725
35254,0.863208971,0.525816875
35255,0.920291282,0.560722818
35256,0.92932593,0.67423803
35257,0.622550254,0.873457633
35258,0.936032595,0.898185772
35259,0.450051794,0.206474092
35260,0.440707002,0.286794192
35261,0.861835041,0.642585739
35262,0.643407659,0.500531229
35263,0.943392778,0.96908494
35264,0.916590046,0.68360021
35265,0.847112723,0.406136366
35266,0.172079408,0.056979738
35267,0.85161549,0.09765751
35268,0.540590244,0.859343246
35269,0.949397608,0.982353149
35270,0.203162736,0.500531229
35271,0.959800306,0.387245209
35272,0.303307214,0.277340194
35273,0.78950169,0.435167554
35274,0.540590244,0.653170174
35275,0.922377999,0.709504283
35276,0.406139065,0.155035353
35277,0.790563718,0.059903564
35278,0.970142544,0.916269738
35279,0.567971075,0.288160854
35280,0.950139451,0.348000104
35281,0.880908833,0.77479043
35282,0.943392778,0.867149345
35283,0.818148257,0.726216815
35284,0.30627926,0.734029525
35285,0.916590046,0.593411357
35286,0.615786661,0.27599
35287,0.79985192,0.598982528
35288,0.878878683,0.123257468
35289,0.92932593,0.908590034
35290,0.876607073,0.864653012
35291,0.923476355,0.24702635
35292,0.899000884,0.515499378
35293,0.991664951,0.977608528
35294,0.79985192,0.598982528
35295,0.892788627,0.804956412
35296,0.943392778,0.867149345
35297,0.904617495,0.81885429
35298,0.818148257,0.641810591
35299,0.865227989,0.699139913
35300,0.921137107,0.538208258
35301,0.892788627,0.653170174
35302,0.865227989,0.514656785
35303,0.880908833,0.699155653
35304,0.790563718,0.059903564
35305,0.892788627,0.804956412
35306,0.96859994,0.937632827
35307,0.769569328,0.609254082
35308,0.950768194,0.612878873
35309,0.227060051,0.764775539
35310,0.982591919,0.360492363
35311,0.937555527,0.653585279
35312,0.892788627,0.804956412
35313,0.538696279,0.065653268
35314,0.812451694,0.803894961
35315,0.92932593,0.819354141
35316,0.778215901,0.383581611
35317,0.950139451,0.719358462
35318,0.920291282,0.653933994
35319,0.172079408,0.056979738
35320,0.8459384,0.221460224
35321,0.949397608,0.982353149
35322,0.892788627,0.804956412
35323,0.878456182,0.46216422
35324,0.223706204,0.039342998
35325,0.750791768,0.205370856
35326,0.247102113,0.241796377
35327,0.754957558,0.205874541
35328,0.643407659,0.597342836
35329,0.940915825,0.451995721
35330,0.876607073,0.663212683
35331,0.926800448,0.912101195
35332,0.729196588,0.441380605
35333,0.386843392,0.178229377
35334,0.892788627,0.736000631
35335,0.95529808,0.572942876
35336,0.729196588,0.719358462
35337,0.79985192,0.765987093
35338,0.37790917,0.093644468
35339,0.949397608,0.974096006
35340,0.615786661,0.204773681
35341,0.865227989,0.699139913
35342,0.729196588,0.539100001
35343,0.865227989,0.610859079
35344,0.901428653,0.222371681
35345,0.972010156,0.924144795
35346,0.865227989,0.417355982
35347,0.811287258,0.093644468
35348,0.988149546,0.706144696
35349,0.567944418,0.636116202
35350,0.769569328,0.609254082
35351,0.983048255,0.249256415
35352,0.959898501,0.098709253
35353,0.923195827,0.968983714
35354,0.770684982,0.289864306
35355,0.904617495,0.908309469
35356,0.902202646,0.466048196
35357,0.990769632,0.340620775
35358,0.675209273,0.500549937
35359,0.406139065,0.373133064
35360,0.79985192,0.502236642
35361,0.695752116,0.759637707
35362,0.512020374,0.525870477
35363,0.406139065,0.373133064
35364,0.923476355,0.326896738
35365,0.874090449,0.199748294
35366,0.892788627,0.859343246
35367,0.904617495,0.81885429
35368,0.847112723,0.689307047
35369,0.889252735,0.149921279
35370,0.506256113,0.123257468
35371,0.831471132,0.752050194
35372,0.892788627,0.859343246
35373,0.776209618,0.688568074
35374,0.975342382,0.820609564
35375,0.919730241,0.2529456
35376,0.950139451,0.348000104
35377,0.769569328,0.697718848
35378,0.583467126,0.439717734
35379,0.892056711,0.13343778
35380,0.754957558,0.277340194
35381,0.615786661,0.27599
35382,0.598637942,0.48161135
35383,0.892788627,0.804956412
35384,0.892788627,0.736000631
35385,0.899000884,0.418176529
35386,0.97129024,0.45323235
35387,0.920291282,0.859750507
35388,0.818148257,0.853218894
35389,0.904617495,0.869991683
35390,0.95529808,0.813165378
35391,0.969876436,0.966774724
35392,0.899000884,0.515499378
35393,0.86212525,0.934037298
35394,0.191407303,0.089230098
35395,0.630349617,0.418247044
35396,0.916590046,0.593411357
35397,0.92932593,0.870372764
35398,0.916590046,0.593411357
35399,0.936957362,0.215317472
35400,0.749801654,0.068989603
35401,0.630349617,0.24702635
35402,0.759403623,0.337941242
35403,0.911467237,0.429146817
35404,0.630349617,0.515571761
35405,0.892788627,0.559891727
35406,0.92932593,0.819354141
35407,0.754957558,0.277340194
35408,0.920291282,0.653933994
35409,0.223706204,0.039342998
35410,0.269798477,0.205358644
35411,0.844422269,0.502657439
35412,0.936957362,0.156375613
35413,0.893892646,0.847984691
35414,0.920291282,0.653933994
35415,0.977872575,0.232598525
35416,0.892788627,0.736000631
35417,0.978284456,0.83362261
35418,0.79985192,0.502236642
35419,0.83353024,0.352816885
35420,0.964789281,0.948855245
35421,0.984680946,0.949888562
35422,0.889252735,0.149921279
35423,0.812451694,0.858525755
35424,0.92932593,0.753932519
35425,0.904704514,0.94049279
35426,0.959651326,0.289864306
35427,0.892788627,0.804956412
35428,0.900038321,0.901898052
35429,0.936039099,0.223210042
35430,0.812451694,0.858525755
35431,0.584587168,0.340021341
35432,0.450051794,0.363142725
35433,0.203162736,0.500531229
35434,0.932176594,0.538261689
35435,0.790563718,0.059903564
35436,0.847112723,0.406136366
35437,0.972580374,0.465171587
35438,0.945510961,0.778519637
35439,0.966135569,0.675364109
35440,0.975342382,0.585074543
35441,0.883896483,0.222042404
35442,0.923476355,0.515571761
35443,0.899000884,0.418176529
35444,0.890935919,0.199782661
35445,0.654916531,0.090755362
35446,0.747891491,0.467519103
35447,0.920291282,0.560722818
35448,0.920291282,0.73665558
35449,0.172079408,0.082102954
35450,0.82876204,0.373133064
35451,0.892788627,0.736000631
35452,0.966135569,0.754883265
35453,0.850804623,0.287425342
35454,0.92932593,0.753932519
35455,0.986901632,0.892150022
35456,0.809506911,0.143480129
35457,0.96053501,0.912640608
35458,0.892788627,0.653170174
35459,0.769569328,0.415716265
35460,0.323987585,0.236664477
35461,0.915351758,0.454958143
35462,0.936957362,0.156375613
35463,0.375189058,0.101655701
35464,0.79985192,0.405322986
35465,0.902946979,0.155921248
35466,0.503717269,0.339264727
35467,0.892056711,0.065653268
35468,0.857268235,0.735344637
35469,0.660110453,0.347235077
35470,0.440707002,0.468431159
35471,0.964789281,0.894356542
35472,0.700635169,0.795929654
35473,0.975342382,0.820609564
35474,0.700635169,0.795929654
35475,0.754957558,0.277340194
35476,0.902946979,0.288160854
35477,0.921137107,0.84841904
35478,0.975158367,0.272213853
35479,0.973088054,0.906649771
35480,0.863208971,0.70846096
35481,0.247102113,0.062270178
35482,0.731365764,0.041134616
35483,0.863208971,0.841906541
35484,0.584587168,0.13704638
35485,0.818148257,0.641810591
35486,0.757280239,0.358583434
35487,0.699033669,0.127036684
35488,0.980442939,0.955269289
35489,0.966135569,0.675364109
35490,0.857739207,0.472508761
35491,0.950139451,0.539100001
35492,0.92932593,0.870372764
35493,0.919730241,0.186146804
35494,0.966135569,0.675364109
35495,0.247102113,0.241796377
35496,0.923195827,0.934451769
35497,0.978885538,0.965477208
35498,0.878727969,0.325736316
35499,0.988149546,0.780573827
35500,0.819865813,0.781909416
35501,0.511057291,0.77479043
35502,0.79985192,0.765987093
35503,0.450051794,0.278074991
35504,0.916005331,0.074599211
35505,0.892788627,0.804956412
35506,0.533288693,0.476944393
35507,0.356481151,0.057525978
35508,0.934443063,0.793266088
35509,0.554418596,0.229900489
35510,0.818148257,0.853218894
35511,0.980442939,0.868126069
35512,0.892056711,0.065653268
35513,0.883896483,0.222042404
35514,0.769569328,0.512971355
35515,0.747891491,0.212997796
35516,0.615786661,0.552901725
35517,0.602342294,0.155931097
35518,0.766503983,0.84100646
35519,0.808895042,0.691722737
35520,0.795384614,0.223845848
35521,0.37790917,0.093644468
35522,0.496798535,0.062768656
35523,0.630349617,0.326896738
